nbre_eleves_segpa;latitude;longitude;effectifs_filles;effectifs_garcons
49;43.629648172251805;1.4407104510772466;337;362
53;48.79558974328478;2.380065590824601;242;284
0;48.585338234065674;2.581734712661134;273;294
0;48.93189476503051;0.1995697305854822;84;100
0;48.89445926490353;2.3519455012519406;201;167
0;50.70255080268576;1.5914034040436627;351;364
56;48.60016172381874;2.3103238418952583;261;363
90;47.75963911807598;7.363610295368171;314;355
0;48.879737638127416;2.4818165838516504;274;260
0;43.18718710476163;3.008270411217655;221;234
0;47.25213678280834;6.058809727271883;260;257
77;16.04362725672896;-61.56454612175841;244;241
61;44.94406940183675;4.924559994913046;338;325
94;43.496704481468136;4.984210014527683;297;342
0;48.82891797678627;2.377939274649507;267;280
0;43.81046622018786;4.637780315203951;269;298
0;48.94784861705289;2.4947364215917096;295;328
43;5.381882938020907;-52.9548402375789;117;110
0;48.97516323864574;1.7029305276098963;377;347
0;43.1087587242333;0.7273627972779144;241;198
43;45.465018037373156;4.408860006920129;116;156
0;14.612497731208448;-60.99675468258563;228;213
0;49.6285106336572;-1.6369893266326823;197;211
0;48.8665853173967;2.460121583402077;254;279
61;46.82048437622817;-0.6680974193606131;161;202
0;41.94500358104066;8.775446258416242;350;400
35;50.3955694812591;3.4816293075127525;210;243
61;49.91209371964029;2.3100044963253885;217;241
105;45.612403028149586;5.265332604256228;427;501
34;50.38544700442605;3.500880459857708;215;265
0;48.858743391511226;2.4046301943144464;260;237
87;44.627710643009706;4.386549705964646;258;281
0;16.238600422109922;-61.536243113957276;239;256
0;47.63468437650565;4.342099818900879;129;145
0;43.323549135712575;5.385889532583953;254;260
0;48.90426323126266;2.548589480395309;300;318
85;44.87440703977014;-0.5223870666307535;294;277
53;48.78474200016353;2.3120192206513033;335;400
0;43.829639151131474;4.342960542049971;247;242
0;48.89445926490353;2.3519455012519406;161;158
44;44.498934992975315;0.9590908300321754;159;176
0;49.389923469262065;1.0271271582913517;247;268
32;48.67889134000722;-1.3490924936986965;166;140
59;48.88757577390621;2.361979663421302;224;194
0;49.01830934776607;1.1205976152308446;297;313
0;43.216445674713256;2.3489003077811836;300;296
56;48.675842470971745;6.201199399255605;219;252
59;50.49557185372062;2.8643399654717037;234;269
0;48.9080996768158;2.4625423058013696;278;290
61;43.72361668686263;7.289079514092393;323;332
32;49.198904893242904;3.5069395918693513;242;269
0;49.00527386757813;2.3862797602839376;310;301
0;46.063982140500364;6.57455970848442;447;504
52;48.88849708458435;2.359696342198929;207;200
62;47.83181690661591;-0.322215437947841;281;256
0;48.85056470859537;2.406619245956443;190;202
62;45.82901791852488;1.2254368120589652;271;359
0;49.589236205211506;-1.27119995876091;73;68
0;48.93507397741752;2.417903287605151;344;381
95;44.12822441870911;4.799358691386506;340;362
60;49.05436094146021;-1.4305901607271578;214;209
0;49.429034473147595;1.0646443718603311;253;240
55;45.78584196475057;4.917235287048299;310;336
0;47.64083530643682;6.857039761694281;242;251
0;49.75766566602425;0.3662398343896867;155;159
59;48.7349919080171;2.2665784385656487;352;341
50;5.671095321792683;-53.7793200392691;300;344
47;43.12771430693768;5.909726504143921;414;435
0;48.94840200734182;2.537369882776211;327;307
60;44.13184496996523;4.077629973174368;222;235
0;45.730537988992765;4.903545049869182;274;270
60;43.453892120080134;3.751150125849816;304;378
52;45.607240351037326;4.785457621860339;312;331
23;48.78496604934703;4.908199818700666;202;207
38;49.90424531712562;2.32472366614414;317;318
67;45.8628286393282;3.5358697821799767;341;327
0;45.75577238577945;4.921345641277431;234;253
0;47.080476110737266;-0.275900840150203;88;81
0;49.19226476766512;6.916059753764804;234;260
61;45.44486266638672;4.3727497411511065;267;291
48;49.30962946567946;1.0286036136248429;201;207
51;49.90711525621756;1.0683605599484782;185;195
56;48.85980960533646;2.416968219146613;305;293
0;16.237373451975248;-61.53550846137415;96;123
56;5.671095321792683;-53.7793200392691;286;350
0;48.3075441897081;4.061640289744202;231;267
0;48.925101056634624;2.248271295627418;269;259
0;46.94493413362061;2.003769733796371;182;199
123;-20.89166339918883;55.47650996498801;433;551
0;49.853948041026854;4.735030247608767;92;106
52;16.324429988614693;-61.68850991138755;272;267
36;49.49132678867635;0.14047306390423073;143;154
61;48.061387646157705;-0.7481104943065231;212;230
0;48.623866275210915;2.588544875994292;265;306
62;43.3649273775508;5.3438294872879935;311;320
61;46.80456763533283;0.5491225232356329;289;328
0;48.310704200304684;4.03975640245375;303;304
0;14.615708189706073;-60.99031939294;108;139
0;43.6171357742803;1.326339574596636;292;345
0;48.44041161771185;5.156077998088681;163;173
0;44.09466935826107;6.237060584123931;174;181
64;48.650900338036756;2.377886647688734;301;300
0;-21.151498636266556;55.320418159864595;242;256
0;49.001690714763306;2.405627168980533;266;274
0;48.9565325903814;2.3853256347000116;315;314
0;-12.721798071687594;45.116973923871456;637;614
108;48.69190000397324;5.896819824306622;301;333
0;46.71617095294929;-2.3521403529039455;53;56
0;14.74474961849002;-61.01613034514083;85;104
0;49.25303543854247;4.058850659618287;293;309
0;45.75062425675254;4.916918126529449;269;300
0;49.201004362430716;-0.34496018915318594;157;184
52;46.959719265351794;4.305599750951092;223;258
0;49.148211697080846;6.168929956923903;181;204
42;48.73624196070582;1.3878305301418516;180;242
53;47.40310380238856;2.923030447789512;229;195
79;47.75197271083666;7.311441390251784;375;407
0;5.471970820763775;-54.03107162805494;480;437
53;48.95051721003936;2.5188994447044384;325;365
0;48.94340927016017;2.2463151799791348;311;302
0;48.99435707581561;1.6917666190699951;170;171
59;49.04770944853642;2.016635619754739;333;361
0;;;125;119
0;-21.37601235908683;55.666539906341406;351;324
0;-21.3377742060901;55.476299171650176;162;219
0;48.92320869507294;2.4242097754084098;315;327
48;44.84938957348524;-0.5477859858075566;162;172
0;48.69134000742672;2.2945320095785413;357;356
0;43.492410330657265;2.369037459980548;149;136
0;48.623866275210915;2.588544875994292;257;266
0;50.681280837629195;3.2072199693145738;276;266
45;48.91943566283153;2.0265803546876593;233;261
0;43.41697231810928;5.231344038358879;361;320
0;48.297026707801464;-2.512399343445446;99;92
0;45.733786848574546;4.888826360955459;120;159
0;48.7165647756616;1.361220145084155;267;296
0;48.80199575748685;2.3158598423293206;177;199
0;48.91372511088723;2.450522398367945;273;311
67;44.772249000783766;-0.5967387196056518;275;304
48;49.90711525621756;1.0683605599484782;187;205
15;41.67456824685333;8.901121308670726;129;154
45;50.641728868012265;3.1175204647683668;237;259
0;48.297026707801464;-2.512399343445446;110;96
52;50.46188878086681;2.5449694761045163;313;292
0;48.3075441897081;4.061640289744202;271;279
0;48.75476701277979;2.495842015929086;272;300
0;50.50690421353284;2.475710473957055;188;162
52;45.89664118540146;4.444735523834281;437;467
0;49.01830934776607;1.1205976152308446;308;331
0;-12.793125776555812;45.21101310214413;894;886
65;-12.923897407828887;45.09097634591245;340;334
0;49.13890738186971;6.777449906556984;128;104
0;47.322807626205346;4.994749445961136;270;264
59;43.959249941349086;4.862076609008712;364;366
0;48.9518906220583;2.5109578130404677;341;300
40;50.413317684274226;2.862969385858147;202;181
0;45.87241859489041;3.5977494268825336;158;148
0;49.58519509908178;2.9977898297798644;333;336
66;47.80278839994521;-3.2723696557078217;258;271
0;47.76374492157552;-3.377995458118686;203;227
58;49.26079517459383;2.437900460854897;368;368
35;48.91770976091729;2.2338101444648353;245;275
0;48.7814003797688;1.9946602827025648;337;331
51;48.61889807818501;7.7638122050810265;341;355
0;48.60087772924634;2.5743723043202973;348;347
0;48.97065075053517;2.0335754199318608;145;132
62;45.98145349094129;4.704879941151015;376;362
0;46.063982140500364;6.57455970848442;458;486
0;14.822176085558363;-61.028060175710884;86;63
0;48.63874685362223;4.966639632648322;192;213
64;48.58012827715857;2.252485582024741;302;357
0;48.97065075053517;2.0335754199318608;144;140
0;48.521246397126866;2.6401359451113526;289;293
48;48.965944430475176;2.407878301629023;358;361
0;42.61323232220601;2.9786084325018565;498;462
0;48.88593403764282;2.3781295808104668;188;200
0;48.734362677158444;1.3314068328852184;204;248
0;50.61837243885932;3.064760509722426;243;206
98;4.92306509984753;-52.407216581988564;449;502
0;43.58810548390916;1.4087302727504742;198;215
0;48.9119109249613;2.3607399238348705;251;267
0;44.037724494666;5.001727505690719;346;345
0;42.68776861397172;2.8859524883726566;299;254
0;16.234838556811745;-61.533442001299115;139;130
0;46.78807515110052;4.418356320377742;138;148
0;48.85056470859537;2.406619245956443;173;215
39;50.64774962781398;2.9855001431691313;107;117
0;49.589236205211506;-1.27119995876091;83;65
64;47.98751825049506;-4.131380514595773;241;259
0;14.76829424199991;-61.13816287818186;66;87
0;48.93900977985926;2.5365920570459806;334;361
0;43.40121709806816;3.6915503474666664;259;240
0;-20.89304067605612;55.48490997321719;235;227
64;48.40363080610729;-4.510359525683293;189;193
0;48.60898317794813;7.731634119330065;255;260
0;48.42378333707708;-1.47368028376312;104;87
65;42.719725883546694;2.8914941897288076;333;332
0;44.92851161366953;4.896080006480888;219;228
0;5.471970820763775;-54.03107162805494;495;470
0;48.7165647756616;1.361220145084155;270;303
0;45.60013087269712;4.769111417293747;249;253
61;48.781144384273354;2.391605268126692;224;265
57;43.59644765313416;3.8467403698128533;262;314
0;51.01131527401728;2.3041700698011334;167;172
0;48.77092537382796;2.348640813737571;231;257
0;-21.10363300877319;55.29652293008688;237;218
50;48.52084991896933;7.72096125009272;321;334
0;46.19285076495058;6.237469534232542;549;562
90;46.20705911951749;5.24540999711648;278;270
0;45.36835492126682;4.8029105958988625;290;320
29;5.475934800608943;-53.21192262991041;84;84
0;49.001690714763306;2.405627168980533;252;296
41;48.92650988510041;2.276999947399213;310;348
59;48.59591619944623;2.460995665946544;368;368
0;48.69846285671614;6.134789846987164;140;124
0;49.19663021261219;-0.33301993990372764;120;137
0;44.275511517716396;4.745288125657382;234;250
62;43.34432893263555;5.348482706937176;298;308
0;50.63901029289493;3.084840391287406;209;182
0;44.19494104848643;0.6313424011554384;291;269
62;47.2663270361421;-2.246099584192326;153;182
53;48.83141337152828;2.3624994966288044;209;240
0;43.26400504217281;5.404199144946175;154;184
0;50.50690421353284;2.475710473957055;186;162
0;48.75023862132853;2.463883037993066;237;267
47;50.5983131333799;3.0907898474551434;258;250
64;16.332028081035617;-61.34962529479824;348;395
0;50.3030779347669;4.090250109750892;162;156
100;43.61020692795405;2.2620017688550154;259;244
0;45.633645312973655;0.14619058061944032;199;205
108;47.75197271083666;7.311441390251784;398;375
30;14.712179262486641;-60.996560055649766;169;184
48;50.46188878086681;2.5449694761045163;296;270
0;48.91659876424493;2.386497305746236;338;325
0;49.51137797150841;4.366969572608813;207;179
0;49.13890738186971;6.777449906556984;119;122
43;48.42312140936205;0.08816956207443082;262;255
0;49.09247192372764;0.5886605594087218;220;231
0;49.38631594913509;3.313900745733597;182;198
55;49.39178218993487;1.1010069913550966;181;226
0;49.517913230961;0.10521875005897947;187;228
0;49.6285106336572;-1.6369893266326823;193;227
0;42.695304217879524;2.888789901455317;214;214
33;48.28282488686578;4.055670107863366;248;302
60;49.04770944853642;2.016635619754739;346;373
50;50.641728868012265;3.1175204647683668;247;253
60;45.0427292309842;5.082057492953541;348;357
0;45.736783372104966;4.86503535037878;232;243
0;50.444295459961204;2.6823894284960037;177;171
50;50.567034279137644;2.4807895586763813;239;216
0;47.24594665769826;-1.593531280363919;324;309
0;45.8877839230066;0.5835977291706322;91;94
54;48.79386024148904;2.425426471420578;292;340
0;48.906273716715745;2.337342996675949;250;266
0;45.45963076148744;4.51173782637113;209;211
0;47.47471728066055;-0.5970005279921484;291;345
78;46.148921101386605;3.4120095626094544;243;317
73;48.54459932438809;3.2912229046449064;221;249
0;47.923000396763996;1.8894495208952078;305;307
96;43.28048330734522;5.548163380761833;380;372
0;43.67792616163958;7.202090130979249;232;247
56;49.075089805433215;1.4955204950162229;281;252
0;45.199525118279;0.1338215970726345;85;84
0;48.623866275210915;2.588544875994292;273;296
0;50.60722395909997;3.063599555138808;194;155
91;46.335101606306985;-0.4546243153449538;283;336
0;42.9398982453581;1.8527298202476252;124;123
0;48.94784861705289;2.4947364215917096;278;335
0;45.43407784755134;4.389219814473432;374;401
59;50.41608045486609;2.921099632581262;228;294
54;48.85948704920163;2.461162862092738;228;231
61;49.075089805433215;1.4955204950162229;270;279
0;-20.89304067605612;55.48490997321719;228;186
0;49.15728610302962;-0.36023049666148743;179;170
98;47.86295144362163;3.9861081224004735;253;253
0;43.196809464040086;2.765270436216811;390;392
64;49.39178218993487;1.1010069913550966;187;219
40;48.94119514765646;2.3274772079073496;320;319
0;45.60013087269712;4.769111417293747;254;251
0;48.02775360167772;0.20255258707057774;258;247
0;43.50141629986821;4.994883050428444;291;279
0;51.03061093896889;2.351990212137265;167;240
58;47.44527382998808;-0.5643496236369102;131;138
45;48.965944430475176;2.407878301629023;341;372
0;48.875169763521896;2.4237346617684836;246;281
0;44.35852006600605;2.0346194733230227;367;330
0;49.02166162882446;2.029963933111115;191;231
0;48.78823245114766;2.3238083970611854;234;240
70;48.90714224608955;2.5341241196344164;328;368
39;48.92439473650673;2.3727706366213996;244;259
32;5.475934800608943;-53.21192262991041;76;90
0;43.84465294317107;4.390210182026013;177;147
65;48.63042860914635;2.445152496048942;331;354
0;-21.021133900516794;55.26730113396791;293;319
117;46.97457270480655;-0.18980312585630363;233;257
0;48.281066500528894;6.967291505973852;209;241
0;48.550080305154566;2.6627875409880235;218;209
0;43.21227879537586;2.349310082875352;181;186
0;48.939562046093904;2.3488117360493526;271;286
52;47.883916757288006;1.90635010451614;264;261
39;48.79240519888396;2.3012077647438076;235;222
0;45.87241859489041;3.5977494268825336;157;143
0;43.3285229352973;5.408321004299624;194;182
0;45.199525118279;0.1338215970726345;87;79
0;50.00954590065261;2.0762014443924333;124;140
0;48.95929737802488;2.5494090293205547;267;270
0;48.866422144792516;2.384923514053723;161;208
0;48.7165647756616;1.361220145084155;281;307
0;48.66599311776567;6.161119410728105;232;274
60;43.34503046374759;3.219089794376368;332;331
0;14.612497731208448;-60.99675468258563;258;281
58;48.80571341168841;2.3360363626297227;347;424
51;48.78474200016353;2.3120192206513033;363;390
0;42.695304217879524;2.888789901455317;212;219
0;15.893765120557136;-61.221080690278725;39;49
0;47.88494769327435;6.280997557632508;171;189
0;44.873897200336074;-0.5504623950780059;192;222
0;48.75981244503926;2.4094274904109705;233;230
56;49.752911910562936;3.0783694797933276;298;270
0;43.26400504217281;5.404199144946175;162;190
0;48.95984348540652;2.35081922979146;230;254
62;47.315243324547;5.00519949831528;147;175
46;48.86707361315357;2.3879734807114925;210;240
115;45.612403028149586;5.265332604256228;417;424
0;48.909751896587984;2.37182835635895;194;240
68;49.83675770982215;3.318949412019479;150;200
0;4.941425734458686;-52.331632743233115;321;345
0;43.29948966367911;5.389929945404755;245;214
0;14.6205289328091;-60.911570334238235;136;143
52;48.89987408541336;2.1949574953418947;239;240
52;14.636299622964131;-61.03902018602863;212;271
53;50.61075822667113;3.070130015934418;179;189
0;50.26333776604779;3.9650896805773166;148;158
0;43.656755635436774;6.918969875601205;218;227
0;48.70324809450867;2.4183887198333407;367;360
0;48.098814254968495;-1.709250420726049;191;215
0;50.33072586542027;3.3954403591508777;218;215
0;48.9690266284633;2.3985716588527346;287;289
0;43.4124157996639;5.013307423064944;222;227
67;43.243534972159864;0.0582513971968151;272;271
0;48.61958077228199;2.445047674355642;232;242
0;48.9690266284633;2.3985716588527346;286;270
0;48.67761532196342;6.143700130181998;148;141
0;16.237373451975248;-61.53550846137415;120;142
43;48.97405583352472;2.030722601079814;150;152
0;45.59073765125101;5.920809745457781;279;213
0;45.18938299512211;5.730009016742572;297;336
63;43.343281963730874;3.2393197678350987;391;398
74;46.335101606306985;-0.4546243153449538;296;323
0;48.932121430658675;2.3324808932023453;310;322
0;47.05463607594209;-0.8717498858930167;205;186
0;43.44084480591727;5.250809992084071;259;265
0;48.846480601359104;2.612890164548638;222;234
0;44.84199629660682;-0.6510234523453694;282;224
0;49.554315113502184;0.9544640124609372;258;251
0;47.91834539320126;1.8783696125234337;206;227
0;49.267760854693826;2.451049890230202;283;245
0;48.898261142093936;2.3454149761603635;177;193
51;49.73617300991933;4.857620152158673;176;166
66;49.69429895903169;4.939800414516984;156;165
0;48.906273716715745;2.337342996675949;233;278
25;5.475934800608943;-53.21192262991041;87;89
0;49.49699513535347;0.13806592560644337;117;140
54;43.57938575103072;7.055986940991657;405;421
0;48.439255747831666;1.449800104604184;252;233
0;48.808216477695915;2.350122271814376;196;204
49;48.994224163369246;2.2498854929375365;310;317
0;48.75981244503926;2.4094274904109705;232;224
63;48.61869569765931;2.4593365780638576;254;265
0;44.5247234560744;2.282369802041451;54;72
0;48.75023862132853;2.463883037993066;263;277
0;48.816559292526925;2.392386447811229;298;291
55;45.19259699739512;0.6876523836577759;178;197
0;49.853948041026854;4.735030247608767;86;102
0;48.93900977985926;2.5365920570459806;331;362
60;48.940187798731856;2.376866669818841;246;293
92;43.33336908225192;5.399634040443975;267;269
37;48.92650988510041;2.276999947399213;297;348
18;3.164719605873625;-52.33643993938812;63;76
49;49.300426963854264;6.198930398168907;372;345
0;48.78658697866545;2.250891810548695;316;294
63;48.609011849546405;7.76792065723995;397;414
51;14.634087618195737;-61.06932310722952;128;169
0;50.723100630457324;3.168440278617063;286;284
0;48.95871198079778;2.5672349605234297;426;429
42;50.7211009818125;1.6093893504615437;212;188
0;47.33972365795748;4.992659804035509;157;144
0;-21.053232645145542;55.711358220557344;364;391
0;48.793393102725126;2.356692691549758;202;237
55;50.41020311287875;2.877100390185131;302;303
0;44.851949926666784;0.488863214866513;239;246
0;14.608342157568362;-61.04298971619976;206;185
0;49.912643882254656;1.073636413782515;206;221
0;45.132686918601145;5.697140547137221;201;200
139;4.8351327253277105;-52.35117007411128;498;515
0;48.99692982386705;2.37200706907307;294;331
0;45.29177149390455;4.817749798890075;234;243
37;42.697546140832365;9.446977797288765;269;300
64;47.48939062753007;-0.5162502622117519;206;212
44;44.84938957348524;-0.5477859858075566;157;175
0;45.991086928968;4.721762515214991;229;252
62;47.3463353760834;0.6683205684355672;169;172
0;45.144597689992025;5.697010377282649;182;185
111;43.61020692795405;2.2620017688550154;303;288
0;48.90301247946519;2.47330599009689;280;257
0;50.24532696812899;3.909300273180787;253;293
0;50.27794947812394;3.971009768841562;158;140
97;48.51941410050584;2.6455786065829257;355;340
0;-21.37601235908683;55.666539906341406;329;318
0;-12.832907262109957;45.12365923691382;451;436
53;48.91943566283153;2.0265803546876593;253;297
0;-21.274360180227163;55.41464365979838;401;374
0;47.35196978181528;1.7470997684602165;212;185
61;48.85027531586813;2.6335823680243378;281;303
0;45.75864662579044;3.0950697983947135;207;211
58;43.18780519341794;3.0061500163371266;334;370
49;48.94874387341907;2.9125511571538625;275;304
0;49.4393634706028;2.102389643192186;294;297
0;48.95142148251619;2.369629184725014;276;294
40;50.355747136749194;3.5038220362532377;156;157
81;43.841638031337595;5.048265999805911;204;230
0;45.04522509946785;5.056999384307703;132;118
0;45.76567823172886;4.902732498498947;122;146
0;42.69077386777217;2.9089852068360944;157;169
0;41.59000247913734;9.279163568037063;291;338
0;49.24831614355137;1.4435802528746382;239;245
0;43.98525987110205;0.006284300005722992;56;64
0;42.9398982453581;1.8527298202476252;111;150
0;49.38631594913509;3.313900745733597;181;181
25;49.99152690428677;4.705629861795017;125;163
51;50.63057676788112;3.0941300893778436;199;245
0;44.259105416907765;4.197789695878007;200;186
0;48.59946075254569;7.696314283203419;309;317
34;50.40191279499383;3.124549464711073;118;160
0;45.77926108782248;4.903774500573558;232;234
58;45.607240351037326;4.785457621860339;354;369
61;47.655874021168884;-2.0767905322319713;243;216
0;48.00206027940922;3.724208294661626;247;247
0;43.56994589845756;6.963340154600625;219;268
36;50.413317684274226;2.862969385858147;172;200
0;49.377864194569106;1.102055412205515;199;213
65;47.2663270361421;-2.246099584192326;174;172
0;50.48105884244267;3.0163594766506727;142;197
0;49.3569361587521;1.0962308396334037;231;244
55;50.41874727709966;2.784470023003672;200;210
0;49.15728610302962;-0.36023049666148743;238;218
58;48.958924311665776;2.3105218095256603;369;398
0;47.72996303769056;7.305630218908527;246;258
0;44.40728897267791;0.7186121281736652;274;285
0;16.476076319044715;-61.5061854346642;105;94
75;45.04082038283991;-0.11869991307758714;448;447
64;43.34432893263555;5.348482706937176;294;301
61;45.72596123674255;4.874144766940049;308;331
0;45.60371248337845;0.09397016567471343;295;308
0;47.24594665769826;-1.593531280363919;326;292
0;43.60758772509732;3.8541700721384133;233;267
0;48.791453966746296;2.3952706077800445;197;209
62;44.015525470540524;1.3804594009190363;570;612
0;50.46164187069234;2.7194599930897345;243;228
43;48.86707361315357;2.3879734807114925;207;236
0;49.23013890968722;2.1407595120776297;230;247
0;48.439255747831666;1.449800104604184;243;227
59;43.85884609257492;4.391109100659875;224;266
0;-12.798448897785606;45.20577099537141;839;878
0;14.611443722729364;-61.07119798782066;144;155
0;50.4287649601296;2.918329570093103;182;165
46;48.61889807818501;7.7638122050810265;349;366
0;48.9992770233984;1.6874588993918225;149;196
63;48.518326931336844;3.719370530973969;277;290
96;46.253597238029414;5.637920168031979;360;380
63;49.93086067359956;2.9252701068091618;355;346
0;49.42103688213659;1.0585113368336174;188;206
0;48.93507397741752;2.417903287605151;341;340
63;44.46354320618618;1.4550500739231473;305;328
0;50.60889499400215;3.006710500148804;158;168
58;50.50657276230646;2.4645395665443663;225;226
62;43.336826651792556;3.2495802249959187;342;314
0;48.75162969308217;2.451333359665507;282;274
0;48.912290326662045;2.5459725874189942;300;295
0;16.476076319044715;-61.5061854346642;120;98
89;45.736004222229255;-0.6516998885869859;400;399
0;50.0142430908917;3.5989303801184933;102;112
62;50.09629213281906;1.851968892811706;317;362
0;49.757769604557474;4.718519538021718;122;144
0;48.88733134349032;2.220420492601673;216;220
0;48.91537682445213;2.4120053569254494;252;263
68;49.15452977206743;2.274258516099972;417;399
62;49.57052160326197;0.48505623165713097;307;322
0;47.63201561013166;6.849611971016875;296;288
0;48.630174833280144;2.5933425139085493;279;284
60;47.49841073923035;6.791109347380717;317;331
123;-21.33566788141962;55.467574471887914;367;409
0;50.4287649601296;2.918329570093103;185;167
59;47.3463353760834;0.6683205684355672;170;147
38;44.498934992975315;0.9590908300321754;176;171
64;46.08143045710371;4.073359762134991;234;231
0;45.8326110104398;1.2695015847204523;338;406
69;43.60806506153154;1.328686203353599;220;200
94;45.64885641846198;0.19016935129102142;151;183
58;43.59644765313416;3.8467403698128533;268;307
42;48.30525848042421;4.033710433120712;227;261
0;43.330958835404665;5.43018344762998;209;213
0;48.742108808954065;-0.016470583940718663;235;193
0;48.878176730145825;2.7224828197663347;217;233
0;47.999178474560026;2.7404901919260425;183;205
0;14.605006324249858;-61.06635696326365;138;140
0;48.92341683080588;2.0272209979601326;210;229
64;48.54459932438809;3.2912229046449064;222;236
53;50.63057676788112;3.0941300893778436;233;239
85;48.00527288728754;2.7064903591706924;354;392
0;48.89353515573851;2.2047202640815873;271;269
58;45.81684375838678;4.905981369520654;288;325
0;50.4968304789591;2.9759097447360388;234;245
0;49.3569361587521;1.0962308396334037;247;238
0;48.90770848759252;2.383039998231103;245;226
0;48.70668044934398;2.5198601359297634;218;216
0;48.768199454529935;2.4057841110469402;260;211
0;45.17360573035204;5.706289743106682;284;276
57;50.6940448027289;3.1758006508446877;247;289
0;48.77092537382796;2.348640813737571;223;255
0;48.90266920221561;2.2058684840970253;237;221
0;48.94021045953347;2.5213004283582845;324;300
59;45.427993617542334;4.421680162625551;162;200
54;44.132806298096284;4.078730529941349;302;291
32;48.994224163369246;2.2498854929375365;257;293
0;46.18490606823581;6.216789708594532;289;296
0;43.21227879537586;2.349310082875352;175;177
63;48.65174692130823;6.174680164132446;228;281
0;48.69134000742672;2.2945320095785413;343;364
127;-20.997222620047513;55.28107881106315;411;513
0;43.36302953235596;5.323538178186469;283;320
80;44.87440703977014;-0.5223870666307535;269;295
0;43.27705886764262;5.416830370752995;223;284
0;43.34343324346055;3.210700877404225;267;234
0;43.67943880232301;4.638130116326001;336;372
61;-21.29797491776404;55.494852849027374;401;394
0;45.75881533570775;4.847529171105776;239;217
41;49.30962946567946;1.0286036136248429;184;180
48;45.95327215447841;1.749399447140099;143;133
0;44.854318986096345;-0.5131354045833131;357;361
0;48.945505414466616;2.897457314285616;324;397
42;48.92650988510041;2.276999947399213;316;345
0;-12.850275915080264;45.106877904070366;499;548
0;47.965087014831276;3.518365818081172;189;177
0;45.86738518424106;1.290903771175961;141;151
59;43.76078896227641;1.9819915952249412;407;401
63;48.86069204167578;2.5302841494289563;382;413
0;44.5247234560744;2.282369802041451;60;59
65;49.00612917964285;1.147329421444672;271;312
0;45.17360573035204;5.706289743106682;274;330
0;48.937700076978935;2.021269550288245;243;257
0;48.93507397741752;2.417903287605151;354;380
0;48.99692982386705;2.37200706907307;306;328
0;49.863072917494954;3.3006106526847714;166;162
0;48.86352601850053;2.384525602087465;182;256
0;45.71036416281546;4.816378481441572;123;184
67;43.81837826589648;4.662029851916059;392;374
150;4.8351327253277105;-52.35117007411128;535;515
0;14.615708189706073;-60.99031939294;112;126
53;48.79386024148904;2.425426471420578;331;339
0;45.736783372104966;4.86503535037878;251;260
0;48.550080305154566;2.6627875409880235;212;180
54;43.768663732880455;7.196883172175359;377;451
72;49.26984549368462;4.044869446645695;320;346
27;49.99152690428677;4.705629861795017;138;136
19;14.867990418391756;-61.120049563469145;108;108
111;48.53894707804135;-1.7654001329716966;300;353
0;44.87379527053053;-0.5168973506847918;217;215
0;46.473825448449496;3.9939023566856253;232;227
0;49.912643882254656;1.073636413782515;208;212
136;-12.753444067604319;45.22739594336193;942;925
0;48.808216477695915;2.350122271814376;181;168
0;50.681280837629195;3.2072199693145738;269;250
0;44.83433606051566;-0.5771063716112431;188;174
58;48.85957325186277;2.4553719668858838;267;292
0;-20.89304067605612;55.48490997321719;232;200
48;50.718868994902444;3.1545501387874855;279;273
57;43.415365487204454;3.6710800439238978;211;237
54;45.80771203821128;3.1076595294985236;271;283
0;-21.04490310971959;55.71872706153563;240;251
58;47.44934443235111;-0.5000595269804583;237;252
0;43.230546440553425;0.07809035429572822;297;293
90;44.0628844411088;5.055179764114935;339;374
0;-20.95738158922722;55.64845081999059;316;313
0;48.89149709094539;2.4051830816317805;266;294
56;49.91209371964029;2.3100044963253885;217;222
0;48.76400561366347;2.263559943633735;167;157
0;46.595747066157315;0.35596906854496185;280;257
57;43.55229685730878;6.9668403330269175;403;415
100;48.43339819251506;1.454989472728926;216;245
66;49.56229507810586;3.6408502326688725;320;342
53;47.90393162030344;1.8658694628677754;194;199
0;14.544374146057097;-60.8377396567457;161;155
0;43.53148231123345;5.419359963845442;248;300
0;45.39926867858585;4.366679864046602;134;118
0;-21.3377742060901;55.476299171650176;158;208
0;48.67062395524581;6.159480374961708;140;159
61;49.752911910562936;3.0783694797933276;262;222
57;45.1998522454648;5.678450539194562;243;243
0;48.81500527710868;2.381185722625792;298;332
57;45.79713209171927;3.1150399561108566;215;224
55;47.98751825049506;-4.131380514595773;243;207
95;44.627710643009706;4.386549705964646;289;305
120;5.16503496121208;-52.6434566655344;463;461
62;48.63932102544692;2.41118910185216;444;477
0;50.47042647481198;2.4967699897743376;199;207
94;44.627710643009706;4.386549705964646;283;305
32;48.97262225484858;2.4170511837127484;332;296
0;47.91834539320126;1.8783696125234337;227;231
53;43.64054087691382;1.4366705597466425;248;269
0;48.89353515573851;2.2047202640815873;262;275
0;50.70255080268576;1.5914034040436627;324;354
39;48.779758068548;5.170279675783989;138;133
0;43.94704392595827;4.8384706812183955;230;215
111;5.503966415464399;-54.027881321610295;503;500
88;47.86295144362163;3.9861081224004735;270;235
0;48.94340927016017;2.2463151799791348;335;360
0;43.642784212843395;5.103994516073329;216;261
